matchId;date;tournamentId;tournamentName;tournamentCategory;surface;tournamentCountry;roundId;roundDesc;draw;result;resultStatusDesc;winnerId;winnerEntry;winnerSeed;winnerName;winnerCountry;loserId;loserEntry;loserSeed;loserName;loserCountry
1149532408;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;Q;7-5 6-3;;800523854;DA;;Lina Hachem;TUN;800653840;DA;;Hermine Brembt;GER
1149532409;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;Q;6-1 6-3;;800452650;DA;;Tara Gancev;SRB;800585084;DA;;Katerina Siskova;CZE
1149532410;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;Q;6-1 6-2;;800487432;DA;;Feryel Ben Hassen;TUN;800555742;DA;;Amira Bargaoui;TUN
1149532411;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;Q;6-2 6-0;;800459269;DA;;Zdena Safarova;CZE;800541798;DA;;Ons Boubaker;TUN
1149532412;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;Q;6-0 6-3;;800502144;DA;;Amel Sammari;TUN;800593302;DA;;Roua Limem;TUN
1149532389;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-4 6-3;;800368785;DA;1;Anna Siskova;CZE;800557530;WC;;Krystal Blanch;USA
1149532390;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-4 6-0;;800490692;Q;;Nour Gueblaoui;TUN;800541610;DA;;Chahd Berriri;TUN
1149532391;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-2 6-0;;800333840;DA;;Katarina Kozarov;SRB;800436368;DA;;Hanna Vinahradava;BLR
1149532392;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-1 6-4;;800451412;WC;8;Vaidehee Chaudhari;IND;800487432;Q;;Feryel Ben Hassen;TUN
1149532393;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-1 7-6(5);;800294145;DA;4;Anita Wagner;BIH;800493316;DA;;Amal Gati;TUN
1149532394;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-4 6-4;;800488278;DA;;Wiem Boubaker;TUN;800398049;DA;;Elena Gemovic;SRB
1149532395;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-3 7-6(5);;800383126;DA;;Helena Narmont;EST;800459269;Q;;Zdena Safarova;CZE
1149532396;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-2 1-6 6-4;;800479559;DA;7;Gabriella Price;USA;800452650;Q;;Tara Gancev;SRB
1149532397;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-2 6-2;;800492984;DA;;Amelie Van Impe;BEL;800238124;DA;6;Natalia Orlova;RUS
1149532398;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-1 6-2;;800413581;WC;;Mouna Bouzgarrou;TUN;800534807;DA;;Cosima Trinity Calinescu;FRA
1149532399;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-4 6-1;;800473766;WC;;Selya Rakki;FRA;800523854;Q;;Lina Hachem;TUN
1149532400;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-0 6-0;;800375620;DA;3;Fiona Ganz;SUI;800356152;DA;;Valeria Koussenkova;ESP
1149532401;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-0 6-0;;800362301;DA;5;Chiraz Bechri;TUN;800502144;Q;;Amel Sammari;TUN
1149532402;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-3 6-1;;800460902;DA;;Tilwith Di Girolami;BEL;800514013;Q;;Ghalia Guizani;TUN
1149532403;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-1 6-1;;800447813;DA;;Arianna Zucchini;ITA;800410566;Q;;Ferdaous Bahri;TUN
1149532404;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;1;1st Round;M;6-0 6-2;;800439999;DA;;Helena Stevic;FRA;800653840;LL;;Hermine Brembt;GER
1149532381;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;M;6-0 6-3;;800368785;DA;1;Anna Siskova;CZE;800490692;Q;;Nour Gueblaoui;TUN
1149532382;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;M;7-6(2) 6-2;;800451412;WC;8;Vaidehee Chaudhari;IND;800333840;DA;;Katarina Kozarov;SRB
1149532383;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;M;6-4 6-3;;800294145;DA;4;Anita Wagner;BIH;800488278;DA;;Wiem Boubaker;TUN
1149532384;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;M;6-1 1-6 6-4;;800383126;DA;;Helena Narmont;EST;800479559;DA;7;Gabriella Price;USA
1149532386;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;M;6-2 6-1;;800375620;DA;3;Fiona Ganz;SUI;800473766;WC;;Selya Rakki;FRA
1149532387;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;M;6-0 7-5;;800362301;DA;5;Chiraz Bechri;TUN;800460902;DA;;Tilwith Di Girolami;BEL
1149532388;2020-12-28T00:00:00;1100183316;W15 Monastir;W15;Hard;Tunisia;2;2nd Round;M;5-0 ret.;Retired;800447813;DA;;Arianna Zucchini;ITA;800439999;DA;;Helena Stevic;FRA
