matchId;date;tournamentId;tournamentName;tournamentCategory;surface;tournamentCountry;roundId;roundDesc;draw;result;resultStatusDesc;winnerId;winnerEntry;winnerSeed;winnerName;winnerCountry;loserId;loserEntry;loserSeed;loserName;loserCountry
1100377549;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-0 6-0;;800237281;DA;;Yumi Hasegawa;USA;800222227;DA;;Jackie Garr;USA
1100377550;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;7-5 6-4;;800223215;DA;;Emily Mowery;USA;800244931;DA;;Natalie Tirapelli;USA
1100377557;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-0 6-0;;800233766;DA;;Megan Falcon;USA;800243145;DA;;Veronica Queen;USA
1100377558;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-0 6-2;;800234352;DA;;Teodora Mircic;YUG;800223144;DA;;Tsippy Waterman;NED
1100377560;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-3 6-1;;800241277;DA;;Tiya Rolle;USA;800235059;DA;;Lynn Novack;USA
1100377565;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-3 6-1;;800224160;DA;;Haidy El Tabakh;EGY;800196901;DA;;Elizabeth Wright;CAN
1100377568;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-1 6-0;;800215824;DA;;Angela Piedrahita;USA;800203522;DA;;Judit Trunkos;HUN
1100377573;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-3 6-3;;800218147;DA;;Kristin Cargill;USA;800217853;DA;;Brooke Cordell;USA
1100377574;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-0 6-2;;800227561;DA;;Dragana Ognenovska;MKD;800209941;DA;;Kailey Meisinger;USA
1100377576;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-3 6-3;;800244930;DA;;Gee-Gee Garvin;USA;800224953;DA;;Karla Porter;USA
1100377581;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-0 6-4;;800229951;DA;;Nicole Leimbach;USA;800184351;DA;;Adriana Garuolis;USA
1100377589;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;7-5 6-1;;800218244;DA;;Monika Krauze;POL;800226363;DA;;Jonita Randolph;USA
1100377592;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;7-5 6-4;;800211721;DA;;Robin Stephenson;CAN;800244928;DA;;Natalie McElveen;USA
1100377597;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-0 6-0;;800203053;DA;;Lia Jackson;USA;800696932;WC;;Alina Mihailescu;ROU
1100377600;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-2 6-2;;800231052;DA;;Melanie Chan;USA;800648885;DA;;Dainyell Fox;USA
1100377605;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;7-5 6-2;;800227793;DA;;Sabrina Wist;GER;800222448;DA;;Helene Stephens;USA
1100377608;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;1;1st Round;Q;6-1 6-0;;800206990;DA;;Raluca Onila;ROU;800214904;DA;;Raluca-Daniela Gheorghe;USA
1100377626;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;7-5 6-2;;800208419;DA;1;Shikha Uberoi;USA;800199604;DA;;Alison Ojeda;USA
1100377627;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;6-1 6-3;;800208979;DA;;Weyli Chang;USA;800237281;DA;;Yumi Hasegawa;USA
1100377628;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;6-0 6-0;;800224820;DA;;Jamea Jackson;USA;800223215;DA;;Emily Mowery;USA
1100377629;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;6-1 6-1;;800224583;DA;;Courtney Vernon;USA;800213452;DA;13;Stefanie Hershfield;USA
1100377630;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;6-3 6-3;;800223489;DA;2;Arpi Kojian;USA;800229502;DA;;Anita Ivancevic;USA
1100377631;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;6-0 6-0;;800233766;DA;;Megan Falcon;USA;800244927;DA;;Diya Uberoi;USA
1100377632;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;1-6 7-6(2) 6-3;;800234352;DA;;Teodora Mircic;YUG;800223393;DA;;Petra Bajerovska;SVK
1100377633;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;6-0 6-1;;800205034;DA;9;Anna Nefedova;RUS;800241277;DA;;Tiya Rolle;USA
1100377634;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;6-2 6-1;;800183025;DA;;Nirupama Sanjeev;IND;800187619;DA;3;Mirela Vladulescu;GER
1100377635;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;6-2 6-4;;800224160;DA;;Haidy El Tabakh;EGY;800223153;DA;;Bo Verhulsdonk;NED
1100377636;2003-01-06T00:00:00;1100005297;$10,000 Tallahasse;W10;Hard;USA;2;2nd Round;Q;6-2 6-3;;800208117;DA;;Beau Jones;USA;800244926;DA;;Milica Begovic;YUG
