matchType,matchId,date,tournamentId,tournamentName,tournamentCategory,surface,inOrOutdoor,tournamentCountry,roundName,draw,result,resultStatusDesc,winnerId,winnerEntry,winnerSeed,winnerName,winnerCountry,loserId,loserEntry,loserSeed,loserName,loserCountry
Fed/BJK Cup,ef42e9af-35ec-4e17-942a-ec13993a6006,2024-04-12,W-FC-2024-G1-AM-A-M-ARG-CHI-01,Group I Americas,Fed/BJK Cup,Clay,O,Colombia,Round Robin,Main Draw,7-5 6-2,,b86a0f89-72ff-44b1-afca-8e04f8849c5a,,,Julia Riera,ARG,49fc80c0-2f3f-44b3-b023-1269e9376995,,,Fernanda Labrana,CHI
Fed/BJK Cup,58d74c66-af6f-44c5-bc8a-c5f33188a0dc,2024-04-13,W-FC-2024-G1-AM-A-M-ARG-COL-01,Group I Americas,Fed/BJK Cup,Clay,O,Colombia,Round Robin,Main Draw,6-1 6-2,,71c8c512-75e1-4cff-bd3f-3d26f8d29a59,,,Julia Riera,ARG,70abb946-1432-4775-a33a-94d34de6b1fa,,,Maria Paulina Perez-Garcia,COL
Fed/BJK Cup,83f951d1-1c57-4e27-8eee-33a40e6a04b4,2024-04-13,W-FC-2024-G1-AM-A-M-ARG-COL-01,Group I Americas,Fed/BJK Cup,Clay,O,Colombia,Round Robin,Main Draw,6-3 6-4,,5ac95b62-31d3-46d3-925c-29e59d7cfbb5,,,Yuliana Lizarazo,COL,8ad87f58-7c2b-4d26-97a9-9ee8b1d6f237,,,Martina Capurro Taborda,ARG
Fed/BJK Cup,3137fa4e-4a6d-49f6-b1d3-a8831ae05a4f,2024-11-16,W-FC-2024-POS-M-BRA-ARG-01,Play-Offs - Brazil vs Argentina,Fed/BJK Cup,I.clay,I,Brazil,Last 16,Main Draw,3-6 7-5 6-2,,9dc643c3-08d1-4aee-94a5-adf3abaa5993,,,Beatriz Haddad Maia,BRA,8bae85ee-593c-451d-be31-f94c8bc6af3b,,,Jazmin Ortenzi,ARG
Fed/BJK Cup,47c3aca4-960d-49c4-892b-3b1fd13ea252,2024-11-16,W-FC-2024-POS-M-BRA-ARG-01,Play-Offs - Brazil vs Argentina,Fed/BJK Cup,I.clay,I,Brazil,Last 16,Main Draw,3-6 6-1 6-2,,dd44c4db-9037-4a0e-ae83-79761e1e6e59,,,Solana Sierra,ARG,0ffeb9ce-d4f9-4b7d-9b47-4e215f006f50,,,Laura Pigossi,BRA
Fed/BJK Cup,8a415040-4e73-41ba-85bd-d14ca045fd38,2024-11-16,W-FC-2024-POS-M-BRA-ARG-01,Play-Offs - Brazil vs Argentina,Fed/BJK Cup,I.clay,I,Brazil,Last 16,Main Draw,1-6 6-4 6-1,,68526d76-866c-40b2-a02c-ba29226ec6d8,,,Beatriz Haddad Maia,BRA,2377c7ca-2173-41ae-b1cf-4091ed0af8bb,,,Solana Sierra,ARG
Fed/BJK Cup,d1b0c62f-7cba-425f-b2a1-601f1e94f4e6,2024-11-16,W-FC-2024-POS-M-BRA-ARG-01,Play-Offs - Brazil vs Argentina,Fed/BJK Cup,I.clay,I,Brazil,Last 16,Main Draw,6-2 6-1,,67bb64d8-8123-4fae-bd7a-2dd57c977714,,,Jazmin Ortenzi,ARG,db69d2b0-4d81-4944-ba91-75edae615f8c,,,Laura Pigossi,BRA
Fed/BJK Cup,26e6d046-70ba-44fb-a768-8ff9d3468745,2025-04-08,W-FC-2025-G1-AM-M-ARG-GUA-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-2 6-7(5) 6-0,,7a6188ce-951f-4867-9d5b-3c30639fb661,,,Julia Riera,ARG,249b2859-78a6-4c3c-a787-5d5b4eca9c70,,,Kirsten-Andrea Weedon,GUA
Fed/BJK Cup,35f1c05d-6cae-4e3c-a42e-d8c5d329c0f2,2025-04-08,W-FC-2025-G1-AM-M-ARG-GUA-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-0 6-0,,bbef8fe2-8873-48ed-9041-9df0d2208f39,,,Jazmin Ortenzi,ARG,6afac1f7-60b7-47e6-87b5-66a7462a0670,,,Nina Marcela Chavez Vicente,GUA
Fed/BJK Cup,24f423f9-7f6b-438f-af87-1ca1480ea293,2025-04-09,W-FC-2025-G1-AM-M-ARG-CHI-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-2 6-2,,1a69aa1a-35aa-49c7-9f5d-d526246899e0,,,Jazmin Ortenzi,ARG,7bbaf8bd-007c-41dc-91ea-c6267f9253a4,,,Antonia Vergara Rivera,CHI
Fed/BJK Cup,a0f781f7-e68d-4eea-9e6d-c4853acd46c9,2025-04-09,W-FC-2025-G1-AM-M-ARG-CHI-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-0 6-1,,1f474268-0b30-4e84-b5a2-735b84ec299a,,,Julia Riera,ARG,860d4646-898b-4494-9863-20c414d39503,,,Fernanda Labrana,CHI
Fed/BJK Cup,0c1ca891-b7c3-47a2-94e2-107d8d1535d0,2025-04-10,W-FC-2025-G1-AM-M-ARG-VEN-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-2 6-3,,68cd39dc-37eb-4638-bd11-f71df5ca6d9d,,,Julia Riera,ARG,9bcd36c3-960d-46b5-9af7-7fdac90640e9,,,Sofia Elena Cabezas Dominguez,VEN
Fed/BJK Cup,b22458ba-5bcd-4e58-aadc-d95d53ca0503,2025-04-10,W-FC-2025-G1-AM-M-ARG-VEN-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-2 6-1,,81b5676d-a7fc-49e0-96b4-59f901e1f6e4,,,Jazmin Ortenzi,ARG,863d7377-4c34-484f-ae02-2da48d0e7855,,,Sabrina Balderrama,VEN
Fed/BJK Cup,4d548802-d234-4e70-8a23-a4d096bfc103,2025-04-11,W-FC-2025-G1-AM-M-ARG-PAR-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-0 6-1,,b51bb73c-475c-41da-b931-55214c727486,,,Jazmin Ortenzi,ARG,5b959bd3-114b-4adc-8887-3447a6a0646d,,,Victoria Lopez Ocampos,PAR
Fed/BJK Cup,60588579-a637-49c8-acd0-68ed99239d85,2025-04-11,W-FC-2025-G1-AM-M-ARG-PAR-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-4 6-4,,dde6b62b-1089-4a0f-b96f-3688daa378f2,,,Julia Riera,ARG,13318252-7e50-4424-9f31-15a3dad1fbdc,,,Leyla Fiorella Britez Risso,PAR
Fed/BJK Cup,2ae7aae9-f940-47fe-83a9-2a9de3fd8ffa,2025-04-12,W-FC-2025-G1-AM-M-MEX-ARG-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-3 6-4,,98aa2782-896e-4926-9dac-7b5eb6205dbf,,,Victoria Rodriguez,MEX,a407fad3-64aa-4118-bfbc-f79ef8a649d3,,,Jazmin Ortenzi,ARG
Fed/BJK Cup,9c285721-cfff-4d3b-8345-3883129092f5,2025-04-12,W-FC-2025-G1-AM-M-MEX-ARG-01,Group I Americas,Fed/BJK Cup,Hard,O,Mexico,Round Robin,Main Draw,6-3 1-6 6-2,,539701a5-7fba-4907-bfe2-508ebda366ed,,,Ana Sofia Sanchez,MEX,0bd0a860-42cc-43ca-bb94-b8155c7ab606,,,Julia Riera,ARG
Fed/BJK Cup,28bda02a-cb10-4a96-9362-ea376942adcc,2025-11-14,W-FC-2025-POS-3-M-SVK-ARG-01,Play-Offs - Group C,Fed/BJK Cup,Clay,O,Argentina,Round Robin,Main Draw,6-2 6-1,,465f3ae9-1d7a-4165-9fa0-20479f20b03a,,,Julia Riera,ARG,04a6d170-2660-4a3b-97d1-e9b99d3b5f63,,,Viktoria Hruncakova,SVK
Fed/BJK Cup,e7a717ec-a110-4099-bee2-59a28c816ec4,2025-11-14,W-FC-2025-POS-3-M-SVK-ARG-01,Play-Offs - Group C,Fed/BJK Cup,Clay,O,Argentina,Round Robin,Main Draw,6-2 6-4,,10a64a48-fd9f-4c5c-b938-5b4dc034e0bc,,,Solana Sierra,ARG,b4fea330-f242-4243-80cb-85170e3b512e,,,Rebecca Sramkova,SVK
Fed/BJK Cup,2d1e3f9b-357a-4eed-93af-fea80e49e181,2025-11-16,W-FC-2025-POS-3-M-SUI-ARG-01,Play-Offs - Group C,Fed/BJK Cup,Clay,O,Argentina,Round Robin,Main Draw,6-3 7-6(8),,b614ba96-ee24-480e-ae8c-5b585cb642d1,,,Simona Waltert,SUI,38045b0c-0fb7-4e57-87fd-85aa658c9849,,,Solana Sierra,ARG
Fed/BJK Cup,da7243d9-3acc-4b38-b645-905e6482d9a9,2025-11-16,W-FC-2025-POS-3-M-SUI-ARG-01,Play-Offs - Group C,Fed/BJK Cup,Clay,O,Argentina,Round Robin,Main Draw,6-2 6-0,,05d000c9-eefa-45ec-88b1-8a00e7b8fe4c,,,Julia Riera,ARG,d8c2616e-95e3-4d5d-b399-14c793a8a679,,,Susan Bandecchi,SUI
